year_month,year,month,destination_region,origin_country,passengers_total
2013-12-01,2013,12,Southeast,Coreia Do Sul,833
2013-12-01,2013,12,Southeast,Singapura,479
2013-12-01,2013,12,Southeast,Togo,414
2013-12-01,2013,12,Southeast,China,400
2013-12-01,2013,12,Southeast,Barbados,342
2013-12-01,2013,12,Southeast,Aruba,250
2013-12-01,2013,12,Southeast,Cuba,147
2013-12-01,2013,12,Southeast,Cabo Verde,0
2013-12-01,2013,12,Southeast,Luxemburgo,0
2013-12-01,2013,12,Southeast,Malta,0
2013-12-01,2013,12,Southeast,Senegal,0
2014-01-01,2014,1,Central-West,Estados Unidos Da América,12805
2014-01-01,2014,1,Central-West,Portugal,6400
2014-01-01,2014,1,Central-West,Panamá,4230
2014-01-01,2014,1,Central-West,Argentina,1452
2014-01-01,2014,1,Central-West,Colômbia,0
2014-01-01,2014,1,Central-West,República Dominicana,0
2014-01-01,2014,1,Central-West,Rússia,0
2014-01-01,2014,1,North,Estados Unidos Da América,9827
2014-01-01,2014,1,North,Panamá,2398
2014-01-01,2014,1,North,Suriname,1440
2014-01-01,2014,1,North,Guiana Francesa,742
2014-01-01,2014,1,North,Cuba,160
2014-01-01,2014,1,North,Alemanha,0
2014-01-01,2014,1,North,Chile,0
2014-01-01,2014,1,North,Colômbia,0
2014-01-01,2014,1,North,Equador,0
2014-01-01,2014,1,North,Luxemburgo,0
2014-01-01,2014,1,North,Peru,0
2014-01-01,2014,1,North,República Dominicana,0
2014-01-01,2014,1,North,Senegal,0
2014-01-01,2014,1,North,Venezuela,0
2014-01-01,2014,1,North,África Do Sul,0
2014-01-01,2014,1,Northeast,Portugal,25977
2014-01-01,2014,1,Northeast,Estados Unidos Da América,5882
2014-01-01,2014,1,Northeast,Espanha,3970
2014-01-01,2014,1,Northeast,Alemanha,1834
2014-01-01,2014,1,Northeast,Panamá,1582
2014-01-01,2014,1,Northeast,Itália,1124
2014-01-01,2014,1,Northeast,Cabo Verde,746
2014-01-01,2014,1,Northeast,Holanda,668
2014-01-01,2014,1,Northeast,Argentina,468
2014-01-01,2014,1,Northeast,França,210
2014-01-01,2014,1,Northeast,Cuba,0
2014-01-01,2014,1,Northeast,Venezuela,0
2014-01-01,2014,1,South,Argentina,22235
2014-01-01,2014,1,South,Estados Unidos Da América,5580
2014-01-01,2014,1,South,Peru,5534
2014-01-01,2014,1,South,Uruguai,4395
2014-01-01,2014,1,South,Panamá,3591
2014-01-01,2014,1,South,Portugal,3369
2014-01-01,2014,1,South,Chile,979
2014-01-01,2014,1,South,Paraguai,492
2014-01-01,2014,1,South,Alemanha,0
2014-01-01,2014,1,South,Colômbia,0
2014-01-01,2014,1,South,Holanda,0
2014-01-01,2014,1,South,Itália,0
2014-01-01,2014,1,South,Luxemburgo,0
2014-01-01,2014,1,South,Senegal,0
2014-01-01,2014,1,South,Venezuela,0
2014-01-01,2014,1,Southeast,Estados Unidos Da América,231591
2014-01-01,2014,1,Southeast,Argentina,126906
2014-01-01,2014,1,Southeast,Chile,50891
2014-01-01,2014,1,Southeast,França,39779
2014-01-01,2014,1,Southeast,Portugal,35963
2014-01-01,2014,1,Southeast,Espanha,34570
2014-01-01,2014,1,Southeast,Alemanha,31575
2014-01-01,2014,1,Southeast,Panamá,30241
2014-01-01,2014,1,Southeast,Reino Unido,25965
2014-01-01,2014,1,Southeast,Uruguai,23438
2014-01-01,2014,1,Southeast,Peru,22493
2014-01-01,2014,1,Southeast,Colômbia,21661
2014-01-01,2014,1,Southeast,Itália,19353
2014-01-01,2014,1,Southeast,Emirados Árabes Unidos,18117
2014-01-01,2014,1,Southeast,Paraguai,17480
2014-01-01,2014,1,Southeast,México,16615
2014-01-01,2014,1,Southeast,Holanda,16155
2014-01-01,2014,1,Southeast,Canadá,9499
2014-01-01,2014,1,Southeast,África Do Sul,9386
2014-01-01,2014,1,Southeast,Bolívia,8033
2014-01-01,2014,1,Southeast,República Dominicana,6729
2014-01-01,2014,1,Southeast,Suíça,6218
2014-01-01,2014,1,Southeast,Angola,5591
2014-01-01,2014,1,Southeast,Qatar,4632
2014-01-01,2014,1,Southeast,Venezuela,4480
2014-01-01,2014,1,Southeast,Turquia,4148
2014-01-01,2014,1,Southeast,Etiópia,2040
2014-01-01,2014,1,Southeast,Equador,1533
2014-01-01,2014,1,Southeast,Coreia Do Sul,1082
2014-01-01,2014,1,Southeast,Cuba,820
2014-01-01,2014,1,Southeast,Marrocos,780
2014-01-01,2014,1,Southeast,Singapura,761
2014-01-01,2014,1,Southeast,China,681
2014-01-01,2014,1,Southeast,Togo,514
2014-01-01,2014,1,Southeast,Barbados,492
2014-01-01,2014,1,Southeast,Aruba,443
2014-01-01,2014,1,Southeast,Cabo Verde,0
2014-01-01,2014,1,Southeast,Luxemburgo,0
2014-01-01,2014,1,Southeast,Quênia,0
2014-01-01,2014,1,Southeast,Senegal,0
2014-02-01,2014,2,Central-West,Estados Unidos Da América,10702
2014-02-01,2014,2,Central-West,Portugal,3780
2014-02-01,2014,2,Central-West,Panamá,3334
2014-02-01,2014,2,Central-West,Argentina,906
2014-02-01,2014,2,Central-West,Cuba,500
2014-02-01,2014,2,North,Estados Unidos Da América,8383
2014-02-01,2014,2,North,Panamá,1624
2014-02-01,2014,2,North,Suriname,1242
2014-02-01,2014,2,North,Guiana Francesa,740
2014-02-01,2014,2,North,Cuba,329
2014-02-01,2014,2,North,Venezuela,176
2014-02-01,2014,2,North,Alemanha,0
2014-02-01,2014,2,North,Colômbia,0
2014-02-01,2014,2,North,Luxemburgo,0
2014-02-01,2014,2,North,Senegal,0
2014-02-01,2014,2,Northeast,Portugal,18055
2014-02-01,2014,2,Northeast,Estados Unidos Da América,4985
2014-02-01,2014,2,Northeast,Espanha,2621
2014-02-01,2014,2,Northeast,Alemanha,1741
2014-02-01,2014,2,Northeast,Panamá,1315
2014-02-01,2014,2,Northeast,Argentina,1223
2014-02-01,2014,2,Northeast,Itália,652
2014-02-01,2014,2,Northeast,Holanda,543
2014-02-01,2014,2,Northeast,Cabo Verde,349
2014-02-01,2014,2,Northeast,Angola,0
2014-02-01,2014,2,Northeast,Bélgica,0
2014-02-01,2014,2,Northeast,Congo,0
2014-02-01,2014,2,Northeast,Curaçao,0
2014-02-01,2014,2,Northeast,Reino Unido,0
2014-02-01,2014,2,Northeast,Senegal,0
2014-02-01,2014,2,Northeast,Zimbábue,0
2014-02-01,2014,2,South,Argentina,16834
2014-02-01,2014,2,South,Estados Unidos Da América,5143
2014-02-01,2014,2,South,Peru,4581
2014-02-01,2014,2,South,Panamá,3454
2014-02-01,2014,2,South,Portugal,3115
2014-02-01,2014,2,South,Uruguai,3008
2014-02-01,2014,2,South,Paraguai,6
2014-02-01,2014,2,South,Alemanha,0
2014-02-01,2014,2,South,Chile,0
2014-02-01,2014,2,South,Colômbia,0
2014-02-01,2014,2,South,Equador,0
2014-02-01,2014,2,South,Holanda,0
2014-02-01,2014,2,South,Luxemburgo,0
2014-02-01,2014,2,South,México,0
2014-02-01,2014,2,South,Senegal,0
2014-02-01,2014,2,South,Venezuela,0
2014-02-01,2014,2,Southeast,Estados Unidos Da América,179740
2014-02-01,2014,2,Southeast,Argentina,93596
2014-02-01,2014,2,Southeast,Chile,41821
2014-02-01,2014,2,Southeast,França,36040
2014-02-01,2014,2,Southeast,Portugal,26888
2014-02-01,2014,2,Southeast,Alemanha,26135
2014-02-01,2014,2,Southeast,Espanha,26055
2014-02-01,2014,2,Southeast,Panamá,24835
2014-02-01,2014,2,Southeast,Reino Unido,21852
2014-02-01,2014,2,Southeast,Colômbia,18693
2014-02-01,2014,2,Southeast,Peru,18669
2014-02-01,2014,2,Southeast,Uruguai,18239
2014-02-01,2014,2,Southeast,Emirados Árabes Unidos,16187
2014-02-01,2014,2,Southeast,Itália,15119
2014-02-01,2014,2,Southeast,México,13309
2014-02-01,2014,2,Southeast,Holanda,12769
2014-02-01,2014,2,Southeast,Paraguai,12654
2014-02-01,2014,2,Southeast,Canadá,7706
2014-02-01,2014,2,Southeast,África Do Sul,6831
2014-02-01,2014,2,Southeast,Venezuela,5831
2014-02-01,2014,2,Southeast,Suíça,5470
2014-02-01,2014,2,Southeast,República Dominicana,5234
2014-02-01,2014,2,Southeast,Bolívia,4868
2014-02-01,2014,2,Southeast,Angola,4226
2014-02-01,2014,2,Southeast,Qatar,3493
2014-02-01,2014,2,Southeast,Turquia,2763
2014-02-01,2014,2,Southeast,Etiópia,1163
2014-02-01,2014,2,Southeast,Equador,1147
2014-02-01,2014,2,Southeast,Coreia Do Sul,835
2014-02-01,2014,2,Southeast,China,749
2014-02-01,2014,2,Southeast,Singapura,638
2014-02-01,2014,2,Southeast,Cuba,438
2014-02-01,2014,2,Southeast,Togo,423
2014-02-01,2014,2,Southeast,Marrocos,311
2014-02-01,2014,2,Southeast,Barbados,260
2014-02-01,2014,2,Southeast,Ilhas Canárias,223
2014-02-01,2014,2,Southeast,Aruba,203
2014-02-01,2014,2,Southeast,Cabo Verde,0
2014-02-01,2014,2,Southeast,Curaçao,0
2014-02-01,2014,2,Southeast,Luxemburgo,0
2014-02-01,2014,2,Southeast,Senegal,0
2014-03-01,2014,3,Central-West,Estados Unidos Da América,11443
2014-03-01,2014,3,Central-West,Portugal,4669
2014-03-01,2014,3,Central-West,Panamá,3908
2014-03-01,2014,3,Central-West,Argentina,1446
2014-03-01,2014,3,Central-West,Cuba,552
2014-03-01,2014,3,Central-West,França,118
2014-03-01,2014,3,Central-West,Chile,0
2014-03-01,2014,3,Central-West,Equador,0
2014-03-01,2014,3,Central-West,Holanda,0
2014-03-01,2014,3,North,Estados Unidos Da América,8997
2014-03-01,2014,3,North,Panamá,1966
2014-03-01,2014,3,North,Suriname,1291
2014-03-01,2014,3,North,Cuba,1207
2014-03-01,2014,3,North,Guiana Francesa,672
2014-03-01,2014,3,North,Venezuela,270
2014-03-01,2014,3,North,Reino Unido,221
2014-03-01,2014,3,North,República Dominicana,14
2014-03-01,2014,3,North,Alemanha,0
2014-03-01,2014,3,North,Chile,0
2014-03-01,2014,3,North,Colômbia,0
2014-03-01,2014,3,North,Luxemburgo,0
2014-03-01,2014,3,North,Paraguai,0
2014-03-01,2014,3,North,Senegal,0
2014-03-01,2014,3,Northeast,Portugal,18393
2014-03-01,2014,3,Northeast,Estados Unidos Da América,5492
2014-03-01,2014,3,Northeast,Espanha,3355
2014-03-01,2014,3,Northeast,Panamá,1765
2014-03-01,2014,3,Northeast,Alemanha,1604
2014-03-01,2014,3,Northeast,Cuba,762
2014-03-01,2014,3,Northeast,Holanda,599
2014-03-01,2014,3,Northeast,Cabo Verde,585
2014-03-01,2014,3,Northeast,Itália,563
2014-03-01,2014,3,Northeast,Argentina,220
2014-03-01,2014,3,Northeast,França,129
2014-03-01,2014,3,Northeast,Bélgica,0
2014-03-01,2014,3,Northeast,Chile,0
2014-03-01,2014,3,Northeast,Colômbia,0
2014-03-01,2014,3,Northeast,Ilhas Canárias,0
2014-03-01,2014,3,Northeast,Venezuela,0
2014-03-01,2014,3,Northeast,Zimbábue,0
2014-03-01,2014,3,South,Argentina,15172
2014-03-01,2014,3,South,Peru,5025
2014-03-01,2014,3,South,Estados Unidos Da América,4296
2014-03-01,2014,3,South,Panamá,3673
2014-03-01,2014,3,South,Uruguai,3508
2014-03-01,2014,3,South,Portugal,3118
2014-03-01,2014,3,South,Alemanha,0
2014-03-01,2014,3,South,Colômbia,0
2014-03-01,2014,3,South,Cuba,0
2014-03-01,2014,3,South,Holanda,0
2014-03-01,2014,3,South,Luxemburgo,0
2014-03-01,2014,3,South,Senegal,0
2014-03-01,2014,3,Southeast,Estados Unidos Da América,194911
2014-03-01,2014,3,Southeast,Argentina,106993
2014-03-01,2014,3,Southeast,Chile,42315
2014-03-01,2014,3,Southeast,França,37656
2014-03-01,2014,3,Southeast,Espanha,30286
2014-03-01,2014,3,Southeast,Portugal,28630
2014-03-01,2014,3,Southeast,Alemanha,28351
2014-03-01,2014,3,Southeast,Panamá,27614
2014-03-01,2014,3,Southeast,Reino Unido,23801
2014-03-01,2014,3,Southeast,Uruguai,20819
2014-03-01,2014,3,Southeast,Colômbia,20729
2014-03-01,2014,3,Southeast,Emirados Árabes Unidos,20046
2014-03-01,2014,3,Southeast,Peru,19991
2014-03-01,2014,3,Southeast,Itália,17376
2014-03-01,2014,3,Southeast,Holanda,14016
2014-03-01,2014,3,Southeast,México,13301
2014-03-01,2014,3,Southeast,Paraguai,12491
2014-03-01,2014,3,Southeast,África Do Sul,8576
2014-03-01,2014,3,Southeast,Bolívia,6979
2014-03-01,2014,3,Southeast,Suíça,6001
2014-03-01,2014,3,Southeast,Venezuela,6000
2014-03-01,2014,3,Southeast,Canadá,5540
2014-03-01,2014,3,Southeast,República Dominicana,5190
2014-03-01,2014,3,Southeast,Qatar,4853
2014-03-01,2014,3,Southeast,Angola,4507
2014-03-01,2014,3,Southeast,Turquia,3716
2014-03-01,2014,3,Southeast,Equador,1273
2014-03-01,2014,3,Southeast,Etiópia,1090
2014-03-01,2014,3,Southeast,Cuba,844
2014-03-01,2014,3,Southeast,Coreia Do Sul,825
2014-03-01,2014,3,Southeast,China,801
2014-03-01,2014,3,Southeast,Singapura,635
2014-03-01,2014,3,Southeast,Togo,467
2014-03-01,2014,3,Southeast,Barbados,371
2014-03-01,2014,3,Southeast,Marrocos,360
2014-03-01,2014,3,Southeast,Aruba,279
2014-03-01,2014,3,Southeast,Cabo Verde,0
2014-03-01,2014,3,Southeast,Luxemburgo,0
2014-03-01,2014,3,Southeast,República Tcheca,0
2014-03-01,2014,3,Southeast,Rússia,0
2014-03-01,2014,3,Southeast,Senegal,0
2014-03-01,2014,3,Southeast,Trinidad E Tobago,0
2014-03-01,2014,3,Southeast,Ucrânia,0
2014-04-01,2014,4,Central-West,Estados Unidos Da América,10759
2014-04-01,2014,4,Central-West,Portugal,4857
2014-04-01,2014,4,Central-West,Panamá,3538
2014-04-01,2014,4,Central-West,França,2476
2014-04-01,2014,4,Central-West,Argentina,1266
2014-04-01,2014,4,Central-West,Belize,0
2014-04-01,2014,4,Central-West,Luxemburgo,0
2014-04-01,2014,4,Central-West,Uruguai,0
2014-04-01,2014,4,North,Estados Unidos Da América,7264
2014-04-01,2014,4,North,Panamá,1746
2014-04-01,2014,4,North,Suriname,1319
2014-04-01,2014,4,North,Guiana Francesa,963
2014-04-01,2014,4,North,Cuba,111
2014-04-01,2014,4,North,Belize,49
2014-04-01,2014,4,North,Alemanha,0
2014-04-01,2014,4,North,Bolívia,0
2014-04-01,2014,4,North,Colômbia,0
2014-04-01,2014,4,North,Holanda,0
2014-04-01,2014,4,North,Luxemburgo,0
2014-04-01,2014,4,North,Senegal,0
2014-04-01,2014,4,Northeast,Portugal,19860
2014-04-01,2014,4,Northeast,Estados Unidos Da América,4784
2014-04-01,2014,4,Northeast,Espanha,3872
2014-04-01,2014,4,Northeast,Alemanha,1582
2014-04-01,2014,4,Northeast,Panamá,1488
2014-04-01,2014,4,Northeast,Uruguai,824
2014-04-01,2014,4,Northeast,Holanda,780
2014-04-01,2014,4,Northeast,Itália,605
2014-04-01,2014,4,Northeast,Chile,426
2014-04-01,2014,4,Northeast,Cabo Verde,380
2014-04-01,2014,4,Northeast,Argentina,0
2014-04-01,2014,4,Northeast,Belize,0
2014-04-01,2014,4,Northeast,Bolívia,0
2014-04-01,2014,4,Northeast,Finlândia,0
2014-04-01,2014,4,Northeast,França,0
2014-04-01,2014,4,Northeast,Marrocos,0
2014-04-01,2014,4,Northeast,Ucrânia,0
2014-04-01,2014,4,South,Argentina,13908
2014-04-01,2014,4,South,Peru,5441
2014-04-01,2014,4,South,Uruguai,4208
2014-04-01,2014,4,South,Estados Unidos Da América,4112
2014-04-01,2014,4,South,Panamá,3751
2014-04-01,2014,4,South,Portugal,3473
2014-04-01,2014,4,South,Alemanha,0
2014-04-01,2014,4,South,Belize,0
2014-04-01,2014,4,South,Chile,0
2014-04-01,2014,4,South,Colômbia,0
2014-04-01,2014,4,South,Holanda,0
2014-04-01,2014,4,South,Luxemburgo,0
2014-04-01,2014,4,South,Paraguai,0
2014-04-01,2014,4,South,Senegal,0
2014-04-01,2014,4,Southeast,Estados Unidos Da América,173932
2014-04-01,2014,4,Southeast,Argentina,95958
2014-04-01,2014,4,Southeast,Chile,39125
2014-04-01,2014,4,Southeast,França,34552
2014-04-01,2014,4,Southeast,Espanha,32099
2014-04-01,2014,4,Southeast,Portugal,30144
2014-04-01,2014,4,Southeast,Alemanha,29976
2014-04-01,2014,4,Southeast,Panamá,26858
2014-04-01,2014,4,Southeast,Reino Unido,21563
2014-04-01,2014,4,Southeast,Uruguai,21315
2014-04-01,2014,4,Southeast,Emirados Árabes Unidos,19332
2014-04-01,2014,4,Southeast,Peru,18696
2014-04-01,2014,4,Southeast,Colômbia,18362
2014-04-01,2014,4,Southeast,Itália,16710
2014-04-01,2014,4,Southeast,Holanda,14574
2014-04-01,2014,4,Southeast,Paraguai,11987
2014-04-01,2014,4,Southeast,México,11364
2014-04-01,2014,4,Southeast,África Do Sul,8786
2014-04-01,2014,4,Southeast,Venezuela,6432
2014-04-01,2014,4,Southeast,Suíça,5939
2014-04-01,2014,4,Southeast,Canadá,4936
2014-04-01,2014,4,Southeast,Qatar,4814
2014-04-01,2014,4,Southeast,Angola,4349
2014-04-01,2014,4,Southeast,Bolívia,4342
2014-04-01,2014,4,Southeast,República Dominicana,4225
2014-04-01,2014,4,Southeast,Turquia,3598
2014-04-01,2014,4,Southeast,Equador,1223
2014-04-01,2014,4,Southeast,Etiópia,1045
2014-04-01,2014,4,Southeast,Marrocos,961
2014-04-01,2014,4,Southeast,China,755
2014-04-01,2014,4,Southeast,Coreia Do Sul,746
2014-04-01,2014,4,Southeast,Singapura,517
2014-04-01,2014,4,Southeast,Togo,457
2014-04-01,2014,4,Southeast,Barbados,270
2014-04-01,2014,4,Southeast,Aruba,166
2014-04-01,2014,4,Southeast,Cuba,113
2014-04-01,2014,4,Southeast,Belize,0
2014-04-01,2014,4,Southeast,Cabo Verde,0
2014-04-01,2014,4,Southeast,Curaçao,0
2014-04-01,2014,4,Southeast,Finlândia,0
2014-04-01,2014,4,Southeast,Luxemburgo,0
2014-04-01,2014,4,Southeast,Senegal,0
2014-04-01,2014,4,Southeast,Ucrânia,0
2014-05-01,2014,5,Central-West,Estados Unidos Da América,12291
2014-05-01,2014,5,Central-West,Portugal,5648
2014-05-01,2014,5,Central-West,Panamá,4054
2014-05-01,2014,5,Central-West,França,2944
2014-05-01,2014,5,Central-West,Argentina,643
2014-05-01,2014,5,Central-West,República Dominicana,0
2014-05-01,2014,5,North,Estados Unidos Da América,8721
2014-05-01,2014,5,North,Panamá,2007
2014-05-01,2014,5,North,Suriname,1378
2014-05-01,2014,5,North,Guiana Francesa,923
2014-05-01,2014,5,North,Venezuela,352
2014-05-01,2014,5,North,Cuba,113
2014-05-01,2014,5,North,Alemanha,0
2014-05-01,2014,5,North,Chile,0
2014-05-01,2014,5,North,Colômbia,0
2014-05-01,2014,5,North,Luxemburgo,0
2014-05-01,2014,5,North,Peru,0
2014-05-01,2014,5,North,República Dominicana,0
2014-05-01,2014,5,North,Senegal,0
2014-05-01,2014,5,Northeast,Portugal,19350
2014-05-01,2014,5,Northeast,Estados Unidos Da América,5812
2014-05-01,2014,5,Northeast,Espanha,4213
2014-05-01,2014,5,Northeast,Panamá,1916
2014-05-01,2014,5,Northeast,Alemanha,1446
2014-05-01,2014,5,Northeast,Itália,810
2014-05-01,2014,5,Northeast,Holanda,637
2014-05-01,2014,5,Northeast,Chile,490
2014-05-01,2014,5,Northeast,Cabo Verde,351
2014-05-01,2014,5,Northeast,Argentina,229
2014-05-01,2014,5,Northeast,Bélgica,0
2014-05-01,2014,5,Northeast,França,0
2014-05-01,2014,5,Northeast,Ilhas Canárias,0
2014-05-01,2014,5,Northeast,Zimbábue,0
2014-05-01,2014,5,South,Argentina,13181
2014-05-01,2014,5,South,Peru,6531
2014-05-01,2014,5,South,Estados Unidos Da América,5107
2014-05-01,2014,5,South,Portugal,4486
2014-05-01,2014,5,South,Panamá,4347
2014-05-01,2014,5,South,Uruguai,2873
2014-05-01,2014,5,South,Paraguai,335
2014-05-01,2014,5,South,Alemanha,0
2014-05-01,2014,5,South,Chile,0
2014-05-01,2014,5,South,Colômbia,0
2014-05-01,2014,5,South,Equador,0
2014-05-01,2014,5,South,Holanda,0
2014-05-01,2014,5,South,Luxemburgo,0
2014-05-01,2014,5,South,Senegal,0
2014-05-01,2014,5,Southeast,Estados Unidos Da América,215832
2014-05-01,2014,5,Southeast,Argentina,88996
2014-05-01,2014,5,Southeast,Chile,40511
2014-05-01,2014,5,Southeast,França,39052
2014-05-01,2014,5,Southeast,Espanha,38103
2014-05-01,2014,5,Southeast,Alemanha,35242
2014-05-01,2014,5,Southeast,Portugal,33389
2014-05-01,2014,5,Southeast,Panamá,30586
2014-05-01,2014,5,Southeast,Reino Unido,23440
2014-05-01,2014,5,Southeast,Emirados Árabes Unidos,21508
2014-05-01,2014,5,Southeast,Peru,21473
2014-05-01,2014,5,Southeast,Colômbia,19975
2014-05-01,2014,5,Southeast,Itália,18930
2014-05-01,2014,5,Southeast,Uruguai,18925
2014-05-01,2014,5,Southeast,Holanda,16550
2014-05-01,2014,5,Southeast,México,14033
2014-05-01,2014,5,Southeast,Paraguai,11422
2014-05-01,2014,5,Southeast,África Do Sul,9140
2014-05-01,2014,5,Southeast,Venezuela,6585
2014-05-01,2014,5,Southeast,Bolívia,6534
2014-05-01,2014,5,Southeast,Suíça,6318
2014-05-01,2014,5,Southeast,Canadá,5766
2014-05-01,2014,5,Southeast,Qatar,5172
2014-05-01,2014,5,Southeast,Angola,4978
2014-05-01,2014,5,Southeast,República Dominicana,4639
2014-05-01,2014,5,Southeast,Turquia,4061
2014-05-01,2014,5,Southeast,Equador,1350
2014-05-01,2014,5,Southeast,Etiópia,1286
2014-05-01,2014,5,Southeast,Marrocos,1233
2014-05-01,2014,5,Southeast,Coreia Do Sul,1098
2014-05-01,2014,5,Southeast,China,707
2014-05-01,2014,5,Southeast,Togo,579
2014-05-01,2014,5,Southeast,Singapura,456
2014-05-01,2014,5,Southeast,Barbados,304
2014-05-01,2014,5,Southeast,Cuba,219
2014-05-01,2014,5,Southeast,Aruba,189
2014-05-01,2014,5,Southeast,Cabo Verde,0
2014-05-01,2014,5,Southeast,Luxemburgo,0
2014-05-01,2014,5,Southeast,Nigéria,0
2014-05-01,2014,5,Southeast,Senegal,0
2014-06-01,2014,6,Central-West,Estados Unidos Da América,12619
2014-06-01,2014,6,Central-West,Portugal,7504
2014-06-01,2014,6,Central-West,Panamá,5810
2014-06-01,2014,6,Central-West,França,3392
2014-06-01,2014,6,Central-West,Argentina,2421
2014-06-01,2014,6,Central-West,Peru,464
2014-06-01,2014,6,Central-West,Chile,173
2014-06-01,2014,6,Central-West,Colômbia,128
2014-06-01,2014,6,Central-West,Holanda,0
2014-06-01,2014,6,North,Estados Unidos Da América,8315
2014-06-01,2014,6,North,Portugal,2751
2014-06-01,2014,6,North,Panamá,2174
2014-06-01,2014,6,North,Suriname,1648
2014-06-01,2014,6,North,Guiana Francesa,901
2014-06-01,2014,6,North,Alemanha,0
2014-06-01,2014,6,North,Bolívia,0
2014-06-01,2014,6,North,Colômbia,0
2014-06-01,2014,6,North,Luxemburgo,0
2014-06-01,2014,6,North,México,0
2014-06-01,2014,6,North,Peru,0
2014-06-01,2014,6,North,Reino Unido,0
2014-06-01,2014,6,North,Senegal,0
2014-06-01,2014,6,North,Trinidad E Tobago,0
2014-06-01,2014,6,North,Venezuela,0
2014-06-01,2014,6,Northeast,Portugal,25170
2014-06-01,2014,6,Northeast,Estados Unidos Da América,7530
2014-06-01,2014,6,Northeast,Espanha,4176
2014-06-01,2014,6,Northeast,México,4101
2014-06-01,2014,6,Northeast,Colômbia,3327
2014-06-01,2014,6,Northeast,Chile,2805
2014-06-01,2014,6,Northeast,Alemanha,2733
2014-06-01,2014,6,Northeast,Panamá,1883
2014-06-01,2014,6,Northeast,Holanda,1466
2014-06-01,2014,6,Northeast,Gana,1069
2014-06-01,2014,6,Northeast,Itália,990
2014-06-01,2014,6,Northeast,Argentina,600
2014-06-01,2014,6,Northeast,Costa Rica,470
2014-06-01,2014,6,Northeast,Reino Unido,247
2014-06-01,2014,6,Northeast,Cabo Verde,242
2014-06-01,2014,6,Northeast,Paraguai,160
2014-06-01,2014,6,Northeast,Peru,136
2014-06-01,2014,6,Northeast,Bélgica,0
2014-06-01,2014,6,Northeast,França,0
2014-06-01,2014,6,Northeast,Ilhas Canárias,0
2014-06-01,2014,6,South,Argentina,14894
2014-06-01,2014,6,South,Peru,6328
